i    j    k    brain       skull       skin        outside     
25   12   4    0.821777    0.127441    0.047852    0.002930    
25   12   3    0.049316    0.123535    0.211426    0.615723    
25   12   10   1.000000    0.000000    0.000000    0.000000    
25   12   12   1.000000    0.000000    0.000000    0.000000    
25   12   11   1.000000    0.000000    0.000000    0.000000    
25   12   13   1.000000    0.000000    0.000000    0.000000    
25   12   14   1.000000    0.000000    0.000000    0.000000    
25   12   15   1.000000    0.000000    0.000000    0.000000    
25   12   16   1.000000    0.000000    0.000000    0.000000    
25   12   17   1.000000    0.000000    0.000000    0.000000    
25   12   18   1.000000    0.000000    0.000000    0.000000    
25   12   19   1.000000    0.000000    0.000000    0.000000    
25   12   20   1.000000    0.000000    0.000000    0.000000    
25   12   21   1.000000    0.000000    0.000000    0.000000    
25   12   23   1.000000    0.000000    0.000000    0.000000    
25   12   22   1.000000    0.000000    0.000000    0.000000    
25   12   24   1.000000    0.000000    0.000000    0.000000    
25   12   26   1.000000    0.000000    0.000000    0.000000    
25   12   25   1.000000    0.000000    0.000000    0.000000    
25   12   27   0.804688    0.138184    0.055176    0.001953    
25   12   28   0.048828    0.125000    0.206543    0.619629    
25   13   2    0.000000    0.000000    0.001953    0.998047    
25   13   3    0.170898    0.197266    0.247559    0.384277    
25   13   9    1.000000    0.000000    0.000000    0.000000    
25   13   4    0.946777    0.050781    0.002441    0.000000    
25   13   5    1.000000    0.000000    0.000000    0.000000    
25   13   8    1.000000    0.000000    0.000000    0.000000    
25   13   6    1.000000    0.000000    0.000000    0.000000    
25   13   10   1.000000    0.000000    0.000000    0.000000    
25   13   7    1.000000    0.000000    0.000000    0.000000    
25   13   11   1.000000    0.000000    0.000000    0.000000    
25   13   12   1.000000    0.000000    0.000000    0.000000    
25   13   16   1.000000    0.000000    0.000000    0.000000    
25   13   15   1.000000    0.000000    0.000000    0.000000    
25   13   13   1.000000    0.000000    0.000000    0.000000    
25   13   14   1.000000    0.000000    0.000000    0.000000    
25   13   17   1.000000    0.000000    0.000000    0.000000    
25   13   18   1.000000    0.000000    0.000000    0.000000    
25   13   19   1.000000    0.000000    0.000000    0.000000    
25   13   20   1.000000    0.000000    0.000000    0.000000    
25   13   24   1.000000    0.000000    0.000000    0.000000    
25   13   21   1.000000    0.000000    0.000000    0.000000    
25   13   22   1.000000    0.000000    0.000000    0.000000    
25   13   23   1.000000    0.000000    0.000000    0.000000    
25   13   25   1.000000    0.000000    0.000000    0.000000    
25   13   27   0.946289    0.051758    0.001953    0.000000    
25   13   26   1.000000    0.000000    0.000000    0.000000    
25   13   28   0.156250    0.215332    0.241211    0.387207    
25   13   29   0.000000    0.000000    0.001953    0.998047    
25   14   2    0.000000    0.000000    0.014160    0.985840    
25   14   4    0.989746    0.010254    0.000000    0.000000    
25   14   3    0.299316    0.219727    0.227051    0.253906    
25   14   5    1.000000    0.000000    0.000000    0.000000    
25   14   8    1.000000    0.000000    0.000000    0.000000    
25   14   7    1.000000    0.000000    0.000000    0.000000    
25   14   11   1.000000    0.000000    0.000000    0.000000    
25   14   6    1.000000    0.000000    0.000000    0.000000    
25   14   10   1.000000    0.000000    0.000000    0.000000    
25   14   9    1.000000    0.000000    0.000000    0.000000    
25   14   12   1.000000    0.000000    0.000000    0.000000    
25   14   13   1.000000    0.000000    0.000000    0.000000    
25   14   15   1.000000    0.000000    0.000000    0.000000    
25   14   16   1.000000    0.000000    0.000000    0.000000    
25   14   14   1.000000    0.000000    0.000000    0.000000    
25   14   17   1.000000    0.000000    0.000000    0.000000    
25   14   18   1.000000    0.000000    0.000000    0.000000    
25   14   19   1.000000    0.000000    0.000000    0.000000    
25   14   20   1.000000    0.000000    0.000000    0.000000    
25   14   21   1.000000    0.000000    0.000000    0.000000    
25   14   22   1.000000    0.000000    0.000000    0.000000    
25   14   25   1.000000    0.000000    0.000000    0.000000    
25   14   23   1.000000    0.000000    0.000000    0.000000    
25   14   24   1.000000    0.000000    0.000000    0.000000    
25   14   26   1.000000    0.000000    0.000000    0.000000    
25   14   27   0.992188    0.007812    0.000000    0.000000    
25   14   29   0.000000    0.000000    0.013184    0.986816    
25   14   28   0.305176    0.229004    0.227051    0.238770    
25   15   2    0.000000    0.000000    0.037109    0.962891    
25   15   3    0.355957    0.247559    0.209473    0.187012    
25   15   4    0.999023    0.000977    0.000000    0.000000    
25   15   9    1.000000    0.000000    0.000000    0.000000    
25   15   8    1.000000    0.000000    0.000000    0.000000    
25   15   7    1.000000    0.000000    0.000000    0.000000    
25   15   6    1.000000    0.000000    0.000000    0.000000    
25   15   10   1.000000    0.000000    0.000000    0.000000    
25   15   11   1.000000    0.000000    0.000000    0.000000    
25   15   5    1.000000    0.000000    0.000000    0.000000    
25   15   12   1.000000    0.000000    0.000000    0.000000    
25   15   14   1.000000    0.000000    0.000000    0.000000    
25   15   13   1.000000    0.000000    0.000000    0.000000    
25   15   16   1.000000    0.000000    0.000000    0.000000    
25   15   15   1.000000    0.000000    0.000000    0.000000    
25   15   18   1.000000    0.000000    0.000000    0.000000    
25   15   19   1.000000    0.000000    0.000000    0.000000    
25   15   17   1.000000    0.000000    0.000000    0.000000    
25   15   20   1.000000    0.000000    0.000000    0.000000    
25   15   21   1.000000    0.000000    0.000000    0.000000    
25   15   22   1.000000    0.000000    0.000000    0.000000    
25   15   23   1.000000    0.000000    0.000000    0.000000    
25   15   24   1.000000    0.000000    0.000000    0.000000    
25   15   25   1.000000    0.000000    0.000000    0.000000    
25   15   26   1.000000    0.000000    0.000000    0.000000    
25   15   27   0.998535    0.001465    0.000000    0.000000    
25   15   29   0.000000    0.000000    0.034668    0.965332    
25   15   28   0.373535    0.223145    0.224609    0.178711    
25   16   2    0.000000    0.000000    0.030273    0.969727    
25   16   4    1.000000    0.000000    0.000000    0.000000    
25   16   3    0.359863    0.245605    0.213867    0.180664    
25   16   5    1.000000    0.000000    0.000000    0.000000    
25   16   6    1.000000    0.000000    0.000000    0.000000    
25   16   8    1.000000    0.000000    0.000000    0.000000    
25   16   7    1.000000    0.000000    0.000000    0.000000    
25   16   9    1.000000    0.000000    0.000000    0.000000    
25   16   10   1.000000    0.000000    0.000000    0.000000    
25   16   11   1.000000    0.000000    0.000000    0.000000    
25   16   14   1.000000    0.000000    0.000000    0.000000    
25   16   13   1.000000    0.000000    0.000000    0.000000    
25   16   12   1.000000    0.000000    0.000000    0.000000    
25   16   15   1.000000    0.000000    0.000000    0.000000    
25   16   17   1.000000    0.000000    0.000000    0.000000    
25   16   16   1.000000    0.000000    0.000000    0.000000    
25   16   18   1.000000    0.000000    0.000000    0.000000    
25   16   20   1.000000    0.000000    0.000000    0.000000    
25   16   21   1.000000    0.000000    0.000000    0.000000    
25   16   24   1.000000    0.000000    0.000000    0.000000    
25   16   22   1.000000    0.000000    0.000000    0.000000    
25   16   23   1.000000    0.000000    0.000000    0.000000    
25   16   26   1.000000    0.000000    0.000000    0.000000    
25   16   25   1.000000    0.000000    0.000000    0.000000    
25   16   27   0.999512    0.000488    0.000000    0.000000    
25   16   19   1.000000    0.000000    0.000000    0.000000    
25   16   28   0.370117    0.251465    0.202148    0.176270    
25   17   2    0.000000    0.000000    0.018066    0.981934    
25   16   29   0.000000    0.000000    0.033691    0.966309    
25   17   3    0.295410    0.237793    0.228027    0.238770    
25   17   5    1.000000    0.000000    0.000000    0.000000    
25   17   4    0.993164    0.006836    0.000000    0.000000    
25   17   6    1.000000    0.000000    0.000000    0.000000    
25   17   7    1.000000    0.000000    0.000000    0.000000    
25   17   9    1.000000    0.000000    0.000000    0.000000    
25   17   8    1.000000    0.000000    0.000000    0.000000    
25   17   10   1.000000    0.000000    0.000000    0.000000    
25   17   12   1.000000    0.000000    0.000000    0.000000    
25   17   11   1.000000    0.000000    0.000000    0.000000    
25   17   14   1.000000    0.000000    0.000000    0.000000    
25   17   13   1.000000    0.000000    0.000000    0.000000    
25   17   15   1.000000    0.000000    0.000000    0.000000    
25   17   16   1.000000    0.000000    0.000000    0.000000    
25   17   17   1.000000    0.000000    0.000000    0.000000    
25   17   18   1.000000    0.000000    0.000000    0.000000    
25   17   22   1.000000    0.000000    0.000000    0.000000    
25   17   19   1.000000    0.000000    0.000000    0.000000    
25   17   20   1.000000    0.000000    0.000000    0.000000    
25   17   21   1.000000    0.000000    0.000000    0.000000    
25   17   24   1.000000    0.000000    0.000000    0.000000    
25   17   26   1.000000    0.000000    0.000000    0.000000    
25   17   23   1.000000    0.000000    0.000000    0.000000    
25   17   25   1.000000    0.000000    0.000000    0.000000    
25   17   29   0.000000    0.000000    0.016602    0.983398    
25   17   27   0.992188    0.007812    0.000000    0.000000    
25   17   28   0.282227    0.255859    0.235352    0.226562    
25   18   3    0.160156    0.209961    0.245117    0.384766    
25   18   4    0.944824    0.053711    0.001465    0.000000    
25   18   7    1.000000    0.000000    0.000000    0.000000    
25   18   5    1.000000    0.000000    0.000000    0.000000    
25   18   8    1.000000    0.000000    0.000000    0.000000    
25   18   6    1.000000    0.000000    0.000000    0.000000    
25   18   10   1.000000    0.000000    0.000000    0.000000    
25   18   9    1.000000    0.000000    0.000000    0.000000    
25   18   11   1.000000    0.000000    0.000000    0.000000    
25   18   13   1.000000    0.000000    0.000000    0.000000    
25   18   16   1.000000    0.000000    0.000000    0.000000    
25   18   14   1.000000    0.000000    0.000000    0.000000    
25   18   15   1.000000    0.000000    0.000000    0.000000    
25   18   12   1.000000    0.000000    0.000000    0.000000    
25   18   17   1.000000    0.000000    0.000000    0.000000    
25   18   25   1.000000    0.000000    0.000000    0.000000    
25   18   22   1.000000    0.000000    0.000000    0.000000    
25   18   18   1.000000    0.000000    0.000000    0.000000    
25   18   19   1.000000    0.000000    0.000000    0.000000    
25   18   23   1.000000    0.000000    0.000000    0.000000    
25   18   20   1.000000    0.000000    0.000000    0.000000    
25   18   24   1.000000    0.000000    0.000000    0.000000    
25   18   21   1.000000    0.000000    0.000000    0.000000    
25   18   26   1.000000    0.000000    0.000000    0.000000    
25   18   28   0.187012    0.187012    0.238770    0.387207    
25   18   27   0.943359    0.054199    0.002441    0.000000    
25   18   29   0.000000    0.000000    0.000977    0.999023    
25   19   4    0.817871    0.136719    0.043457    0.001953    
25   19   3    0.045898    0.135742    0.216309    0.602051    
25   19   6    1.000000    0.000000    0.000000    0.000000    
25   19   5    1.000000    0.000000    0.000000    0.000000    
25   19   7    1.000000    0.000000    0.000000    0.000000    
25   19   8    1.000000    0.000000    0.000000    0.000000    
25   19   9    1.000000    0.000000    0.000000    0.000000    
25   19   12   1.000000    0.000000    0.000000    0.000000    
25   19   10   1.000000    0.000000    0.000000    0.000000    
25   19   13   1.000000    0.000000    0.000000    0.000000    
25   19   11   1.000000    0.000000    0.000000    0.000000    
25   19   14   1.000000    0.000000    0.000000    0.000000    
25   19   15   1.000000    0.000000    0.000000    0.000000    
25   19   17   1.000000    0.000000    0.000000    0.000000    
25   19   18   1.000000    0.000000    0.000000    0.000000    
25   19   19   1.000000    0.000000    0.000000    0.000000    
25   19   16   1.000000    0.000000    0.000000    0.000000    
25   19   20   1.000000    0.000000    0.000000    0.000000    
25   19   22   1.000000    0.000000    0.000000    0.000000    
25   19   21   1.000000    0.000000    0.000000    0.000000    
25   19   24   1.000000    0.000000    0.000000    0.000000    
25   19   23   1.000000    0.000000    0.000000    0.000000    
25   19   25   1.000000    0.000000    0.000000    0.000000    
25   19   27   0.817383    0.134766    0.042969    0.004883    
25   19   28   0.042969    0.124023    0.207520    0.625488    
25   19   26   1.000000    0.000000    0.000000    0.000000    
25   20   3    0.000977    0.027344    0.097656    0.874023    
25   20   5    0.999512    0.000488    0.000000    0.000000    
25   20   4    0.526367    0.235840    0.163574    0.074219    
25   20   6    1.000000    0.000000    0.000000    0.000000    
25   20   7    1.000000    0.000000    0.000000    0.000000    
25   20   9    1.000000    0.000000    0.000000    0.000000    
25   20   11   1.000000    0.000000    0.000000    0.000000    
25   20   8    1.000000    0.000000    0.000000    0.000000    
25   20   10   1.000000    0.000000    0.000000    0.000000    
25   20   12   1.000000    0.000000    0.000000    0.000000    
25   20   14   1.000000    0.000000    0.000000    0.000000    
25   20   15   1.000000    0.000000    0.000000    0.000000    
25   20   13   1.000000    0.000000    0.000000    0.000000    
25   20   17   1.000000    0.000000    0.000000    0.000000    
25   20   16   1.000000    0.000000    0.000000    0.000000    
25   20   19   1.000000    0.000000    0.000000    0.000000    
25   20   18   1.000000    0.000000    0.000000    0.000000    
25   20   20   1.000000    0.000000    0.000000    0.000000    
25   20   21   1.000000    0.000000    0.000000    0.000000    
25   20   23   1.000000    0.000000    0.000000    0.000000    
25   20   22   1.000000    0.000000    0.000000    0.000000    
25   20   24   1.000000    0.000000    0.000000    0.000000    
25   20   25   1.000000    0.000000    0.000000    0.000000    
25   20   27   0.511230    0.247070    0.159668    0.082031    
25   20   26   0.998047    0.001953    0.000000    0.000000    
25   20   28   0.000977    0.037109    0.106445    0.855469    
25   21   3    0.000000    0.000000    0.007812    0.992188    
25   21   6    1.000000    0.000000    0.000000    0.000000    
25   21   5    0.908203    0.081055    0.010254    0.000488    
25   21   7    1.000000    0.000000    0.000000    0.000000    
25   21   8    1.000000    0.000000    0.000000    0.000000    
25   21   9    1.000000    0.000000    0.000000    0.000000    
25   21   4    0.160156    0.202637    0.258301    0.378906    
25   21   10   1.000000    0.000000    0.000000    0.000000    
25   21   11   1.000000    0.000000    0.000000    0.000000    
25   21   12   1.000000    0.000000    0.000000    0.000000    
25   21   14   1.000000    0.000000    0.000000    0.000000    
25   21   15   1.000000    0.000000    0.000000    0.000000    
25   21   16   1.000000    0.000000    0.000000    0.000000    
25   21   19   1.000000    0.000000    0.000000    0.000000    
25   21   13   1.000000    0.000000    0.000000    0.000000    
25   21   17   1.000000    0.000000    0.000000    0.000000    
25   21   18   1.000000    0.000000    0.000000    0.000000    
25   21   20   1.000000    0.000000    0.000000    0.000000    
25   21   21   1.000000    0.000000    0.000000    0.000000    
25   21   23   1.000000    0.000000    0.000000    0.000000    
25   21   22   1.000000    0.000000    0.000000    0.000000    
25   21   24   1.000000    0.000000    0.000000    0.000000    
25   21   25   1.000000    0.000000    0.000000    0.000000    
25   21   27   0.156250    0.205566    0.257812    0.380371    
25   21   26   0.912109    0.076660    0.011230    0.000000    
25   21   28   0.000000    0.000000    0.009277    0.990723    
25   22   4    0.006348    0.041992    0.127441    0.824219    
25   22   6    0.995605    0.004395    0.000000    0.000000    
25   22   5    0.521973    0.252930    0.154297    0.070801    
25   22   7    1.000000    0.000000    0.000000    0.000000    
25   22   8    1.000000    0.000000    0.000000    0.000000    
25   22   9    1.000000    0.000000    0.000000    0.000000    
25   22   13   1.000000    0.000000    0.000000    0.000000    
25   22   11   1.000000    0.000000    0.000000    0.000000    
25   22   16   1.000000    0.000000    0.000000    0.000000    
25   22   12   1.000000    0.000000    0.000000    0.000000    
25   22   10   1.000000    0.000000    0.000000    0.000000    
25   22   15   1.000000    0.000000    0.000000    0.000000    
25   22   14   1.000000    0.000000    0.000000    0.000000    
25   22   17   1.000000    0.000000    0.000000    0.000000    
25   22   24   1.000000    0.000000    0.000000    0.000000    
25   22   19   1.000000    0.000000    0.000000    0.000000    
25   22   18   1.000000    0.000000    0.000000    0.000000    
25   22   20   1.000000    0.000000    0.000000    0.000000    
25   22   22   1.000000    0.000000    0.000000    0.000000    
25   22   23   1.000000    0.000000    0.000000    0.000000    
25   22   25   0.992676    0.007324    0.000000    0.000000    
25   22   27   0.004395    0.056152    0.120117    0.819336    
25   22   26   0.502441    0.258789    0.161621    0.077148    
25   22   21   1.000000    0.000000    0.000000    0.000000    
25   23   4    0.000000    0.000000    0.000977    0.999023    
25   23   5    0.085449    0.151855    0.232422    0.530273    
25   23   7    1.000000    0.000000    0.000000    0.000000    
25   23   9    1.000000    0.000000    0.000000    0.000000    
25   23   8    1.000000    0.000000    0.000000    0.000000    
25   23   10   1.000000    0.000000    0.000000    0.000000    
25   23   11   1.000000    0.000000    0.000000    0.000000    
25   23   12   1.000000    0.000000    0.000000    0.000000    
25   23   6    0.731934    0.177734    0.075195    0.015137    
25   23   17   1.000000    0.000000    0.000000    0.000000    
25   23   13   1.000000    0.000000    0.000000    0.000000    
25   23   14   1.000000    0.000000    0.000000    0.000000    
25   23   19   1.000000    0.000000    0.000000    0.000000    
25   23   15   1.000000    0.000000    0.000000    0.000000    
25   23   16   1.000000    0.000000    0.000000    0.000000    
25   23   18   1.000000    0.000000    0.000000    0.000000    
25   23   23   1.000000    0.000000    0.000000    0.000000    
25   23   21   1.000000    0.000000    0.000000    0.000000    
25   23   22   1.000000    0.000000    0.000000    0.000000    
25   23   24   0.999512    0.000488    0.000000    0.000000    
25   23   25   0.756348    0.162598    0.063477    0.017578    
25   23   26   0.078125    0.151855    0.217773    0.552246    
25   23   27   0.000000    0.000000    0.001953    0.998047    
25   23   20   1.000000    0.000000    0.000000    0.000000    
25   24   6    0.143555    0.209961    0.246582    0.399902    
25   24   5    0.000000    0.002441    0.031738    0.965820    
25   24   11   1.000000    0.000000    0.000000    0.000000    
25   24   7    0.802734    0.141113    0.051758    0.004395    
25   24   8    1.000000    0.000000    0.000000    0.000000    
25   24   10   1.000000    0.000000    0.000000    0.000000    
25   24   13   1.000000    0.000000    0.000000    0.000000    
25   24   12   1.000000    0.000000    0.000000    0.000000    
25   24   9    1.000000    0.000000    0.000000    0.000000    
25   24   14   1.000000    0.000000    0.000000    0.000000    
25   24   17   1.000000    0.000000    0.000000    0.000000    
25   24   15   1.000000    0.000000    0.000000    0.000000    
25   24   16   1.000000    0.000000    0.000000    0.000000    
25   24   18   1.000000    0.000000    0.000000    0.000000    
25   24   19   1.000000    0.000000    0.000000    0.000000    
25   24   20   1.000000    0.000000    0.000000    0.000000    
25   24   23   1.000000    0.000000    0.000000    0.000000    
25   24   24   0.806152    0.140625    0.048828    0.004395    
25   24   22   1.000000    0.000000    0.000000    0.000000    
25   24   25   0.135254    0.210938    0.281738    0.372070    
25   24   21   1.000000    0.000000    0.000000    0.000000    
25   24   26   0.000000    0.003418    0.034180    0.962402    
25   25   8    0.729492    0.190430    0.065918    0.014160    
25   25   9    0.995117    0.004883    0.000000    0.000000    
25   25   6    0.000000    0.009766    0.053223    0.937012    
25   25   7    0.130859    0.223145    0.253906    0.392090    
25   25   10   1.000000    0.000000    0.000000    0.000000    
25   25   11   1.000000    0.000000    0.000000    0.000000    
25   25   14   1.000000    0.000000    0.000000    0.000000    
25   25   12   1.000000    0.000000    0.000000    0.000000    
25   25   15   1.000000    0.000000    0.000000    0.000000    
25   25   13   1.000000    0.000000    0.000000    0.000000    
25   25   17   1.000000    0.000000    0.000000    0.000000    
25   25   18   1.000000    0.000000    0.000000    0.000000    
25   25   16   1.000000    0.000000    0.000000    0.000000    
25   25   21   1.000000    0.000000    0.000000    0.000000    
25   25   19   1.000000    0.000000    0.000000    0.000000    
25   25   20   1.000000    0.000000    0.000000    0.000000    
25   25   22   0.990234    0.009766    0.000000    0.000000    
25   25   23   0.733398    0.179199    0.076172    0.011230    
25   25   25   0.000000    0.006836    0.051270    0.941895    
25   25   24   0.151855    0.201172    0.258301    0.388672    
25   26   8    0.065918    0.150879    0.218750    0.564453    
25   26   11   0.999023    0.000977    0.000000    0.000000    
25   26   7    0.000000    0.003418    0.029785    0.966797    
25   26   9    0.484863    0.276855    0.169434    0.068848    
25   26   10   0.890625    0.093750    0.015625    0.000000    
25   26   12   1.000000    0.000000    0.000000    0.000000    
25   26   13   1.000000    0.000000    0.000000    0.000000    
25   26   14   1.000000    0.000000    0.000000    0.000000    
25   26   15   1.000000    0.000000    0.000000    0.000000    
25   26   18   1.000000    0.000000    0.000000    0.000000    
25   26   19   1.000000    0.000000    0.000000    0.000000    
25   26   16   1.000000    0.000000    0.000000    0.000000    
25   26   20   0.999023    0.000977    0.000000    0.000000    
25   26   17   1.000000    0.000000    0.000000    0.000000    
25   26   21   0.897949    0.086914    0.015137    0.000000    
25   26   23   0.061523    0.144531    0.249023    0.544922    
25   26   22   0.478027    0.261230    0.178223    0.082520    
25   26   24   0.000000    0.001953    0.029785    0.968262    
25   27   9    0.004883    0.040527    0.130859    0.823730    
25   27   13   0.929199    0.069336    0.001465    0.000000    
25   27   11   0.482422    0.270996    0.172852    0.073730    
25   27   10   0.131348    0.210938    0.290527    0.367188    
25   27   14   0.973633    0.026367    0.000000    0.000000    
25   27   8    0.000000    0.000000    0.004883    0.995117    
25   27   12   0.773438    0.160156    0.063477    0.002930    
25   27   16   0.994629    0.005371    0.000000    0.000000    
25   27   17   0.982910    0.017090    0.000000    0.000000    
25   27   21   0.132324    0.205566    0.283691    0.378418    
25   27   18   0.926270    0.068359    0.005371    0.000000    
25   27   19   0.771973    0.155273    0.069824    0.002930    
25   27   20   0.459473    0.264648    0.183594    0.092285    
25   27   22   0.002930    0.042969    0.124023    0.830078    
25   27   15   0.992188    0.007812    0.000000    0.000000    
25   27   23   0.000000    0.000000    0.003906    0.996094    
25   28   10   0.000000    0.000000    0.006348    0.993652    
25   28   13   0.135254    0.214355    0.278320    0.372070    
25   28   11   0.000488    0.023438    0.117676    0.858398    
25   28   14   0.250977    0.279785    0.258301    0.210938    
25   28   12   0.037109    0.136230    0.228516    0.598145    
25   28   15   0.299805    0.277832    0.242188    0.180176    
25   28   17   0.252441    0.257812    0.258301    0.231445    
25   28   16   0.305176    0.264648    0.247559    0.182617    
25   28   18   0.129395    0.198242    0.285156    0.387207    
25   28   20   0.000000    0.026855    0.117188    0.855957    
25   28   19   0.032715    0.132812    0.233887    0.600586    
25   28   21   0.000000    0.000000    0.007324    0.992676    
25   29   14   0.000000    0.000000    0.011719    0.988281    
25   29   16   0.000000    0.000000    0.035156    0.964844    
25   29   15   0.000000    0.000000    0.033203    0.966797    
25   29   17   0.000000    0.000000    0.011719    0.988281    
25   29   18   0.000000    0.000000    0.000488    0.999512    
26   3    13   0.000000    0.000000    0.038086    0.961914    
26   3    15   0.000000    0.022949    0.119141    0.857910    
26   3    14   0.000000    0.009277    0.072266    0.918457    
26   3    12   0.000000    0.000000    0.000488    0.999512    
26   3    16   0.000000    0.020996    0.111816    0.867188    
26   3    17   0.000000    0.007812    0.087402    0.904785    
26   3    19   0.000000    0.000000    0.001465    0.998535    
26   3    18   0.000000    0.000000    0.038574    0.961426    
26   4    10   0.000000    0.000488    0.035156    0.964355    
26   4    11   0.007324    0.069824    0.165039    0.757812    
26   4    14   0.374023    0.284180    0.208984    0.132812    
26   4    13   0.252930    0.260254    0.258301    0.228516    
26   4    12   0.086914    0.178223    0.272461    0.462402    
26   4    16   0.450684    0.290039    0.182617    0.076660    
26   4    15   0.464844    0.280762    0.173828    0.080566    
26   4    17   0.362305    0.282227    0.225586    0.129883    
26   4    18   0.234863    0.250488    0.284180    0.230469    
26   4    19   0.091309    0.164062    0.279297    0.465332    
26   4    20   0.006348    0.072754    0.169434    0.751465    
26   4    21   0.000000    0.001953    0.030273    0.967773    
26   5    8    0.000000    0.000000    0.004883    0.995117    
26   5    11   0.540527    0.258789    0.156250    0.044434    
26   5    9    0.009766    0.061523    0.182617    0.746094    
26   5    10   0.187988    0.247070    0.273926    0.291016    
26   5    13   0.957031    0.041992    0.000977    0.000000    
26   5    12   0.840332    0.125488    0.033203    0.000977    
26   5    14   0.992676    0.007324    0.000000    0.000000    
26   5    16   1.000000    0.000000    0.000000    0.000000    
26   5    15   1.000000    0.000000    0.000000    0.000000    
26   5    22   0.007324    0.078125    0.180664    0.733887    
26   5    23   0.000000    0.000000    0.008789    0.991211    
26   5    17   0.993652    0.006348    0.000000    0.000000    
26   5    19   0.811523    0.146973    0.041504    0.000000    
26   5    18   0.962402    0.036621    0.000977    0.000000    
26   5    20   0.543457    0.262695    0.133789    0.060059    
26   5    21   0.174805    0.256348    0.283203    0.285645    
26   6    7    0.000000    0.001953    0.031738    0.966309    
26   6    8    0.051758    0.156738    0.252930    0.538574    
26   6    9    0.460938    0.279785    0.178223    0.081055    
26   6    12   1.000000    0.000000    0.000000    0.000000    
26   6    10   0.891113    0.090332    0.018555    0.000000    
26   6    14   1.000000    0.000000    0.000000    0.000000    
26   6    13   1.000000    0.000000    0.000000    0.000000    
26   6    11   0.998047    0.001953    0.000000    0.000000    
26   6    16   1.000000    0.000000    0.000000    0.000000    
26   6    15   1.000000    0.000000    0.000000    0.000000    
26   6    18   1.000000    0.000000    0.000000    0.000000    
26   6    17   1.000000    0.000000    0.000000    0.000000    
26   6    20   0.997559    0.002441    0.000000    0.000000    
26   6    21   0.885742    0.097168    0.017090    0.000000    
26   6    19   1.000000    0.000000    0.000000    0.000000    
26   6    22   0.459473    0.274414    0.170898    0.095215    
26   6    24   0.000000    0.003418    0.032715    0.963867    
26   6    23   0.066895    0.143066    0.249023    0.541016    
26   7    6    0.000000    0.001465    0.032715    0.965820    
26   7    8    0.651367    0.209473    0.110352    0.028809    
26   7    10   1.000000    0.000000    0.000000    0.000000    
26   7    9    0.975098    0.024414    0.000488    0.000000    
26   7    7    0.095215    0.176758    0.274414    0.453613    
26   7    11   1.000000    0.000000    0.000000    0.000000    
26   7    12   1.000000    0.000000    0.000000    0.000000    
26   7    14   1.000000    0.000000    0.000000    0.000000    
26   7    13   1.000000    0.000000    0.000000    0.000000    
26   7    15   1.000000    0.000000    0.000000    0.000000    
26   7    18   1.000000    0.000000    0.000000    0.000000    
26   7    16   1.000000    0.000000    0.000000    0.000000    
26   7    17   1.000000    0.000000    0.000000    0.000000    
26   7    20   1.000000    0.000000    0.000000    0.000000    
26   7    19   1.000000    0.000000    0.000000    0.000000    
26   7    21   1.000000    0.000000    0.000000    0.000000    
26   7    22   0.979980    0.020020    0.000000    0.000000    
26   7    23   0.626465    0.221191    0.123535    0.028809    
26   7    25   0.000000    0.002930    0.039551    0.957520    
26   7    24   0.096680    0.177734    0.259277    0.466309    
26   8    6    0.069336    0.125488    0.243164    0.562012    
26   8    5    0.000000    0.000000    0.010254    0.989746    
26   8    7    0.659180    0.213867    0.101074    0.025879    
26   8    10   1.000000    0.000000    0.000000    0.000000    
26   8    11   1.000000    0.000000    0.000000    0.000000    
26   8    8    0.990234    0.009766    0.000000    0.000000    
26   8    9    1.000000    0.000000    0.000000    0.000000    
26   8    12   1.000000    0.000000    0.000000    0.000000    
26   8    14   1.000000    0.000000    0.000000    0.000000    
26   8    13   1.000000    0.000000    0.000000    0.000000    
26   8    15   1.000000    0.000000    0.000000    0.000000    
26   8    18   1.000000    0.000000    0.000000    0.000000    
26   8    17   1.000000    0.000000    0.000000    0.000000    
26   8    16   1.000000    0.000000    0.000000    0.000000    
26   8    19   1.000000    0.000000    0.000000    0.000000    
26   8    20   1.000000    0.000000    0.000000    0.000000    
26   8    21   1.000000    0.000000    0.000000    0.000000    
26   8    22   1.000000    0.000000    0.000000    0.000000    
26   8    23   0.992188    0.007812    0.000000    0.000000    
26   8    24   0.658691    0.200195    0.107910    0.033203    
26   8    26   0.000000    0.000000    0.011719    0.988281    
26   8    25   0.056641    0.137695    0.245117    0.560547    
26   9    5    0.007812    0.060059    0.169434    0.762695    
26   9    6    0.485840    0.257812    0.173828    0.082520    
26   9    7    0.976562    0.023438    0.000000    0.000000    
26   9    8    1.000000    0.000000    0.000000    0.000000    
26   9    9    1.000000    0.000000    0.000000    0.000000    
26   9    11   1.000000    0.000000    0.000000    0.000000    
26   9    10   1.000000    0.000000    0.000000    0.000000    
26   9    12   1.000000    0.000000    0.000000    0.000000    
26   9    13   1.000000    0.000000    0.000000    0.000000    
26   9    14   1.000000    0.000000    0.000000    0.000000    
26   9    15   1.000000    0.000000    0.000000    0.000000    
26   9    16   1.000000    0.000000    0.000000    0.000000    
26   9    18   1.000000    0.000000    0.000000    0.000000    
26   9    17   1.000000    0.000000    0.000000    0.000000    
